Reporting Period,Project Number,City,County,State,Zip Code,Sector,Latitude ,Longitude
3/31/2019,5191-101560-MI,North Merrick,Nassau,NY,11566,Non-Residential,40.668671,-73.555545
3/31/2019,5273-90316,Massapequa,Nassau,NY,11758,Non-Residential,40.682417,-73.460296
3/31/2019,5298-89362,Plainview,Nassau,NY,11803,Non-Residential,40.781109,-73.476569
3/31/2019,5427-102568-MI,Oyster Bay,Nassau,NY,11771,Non-Residential,40.867468,-73.526447
3/31/2019,5427-102569-MI,Oyster Bay,Nassau,NY,11771,Non-Residential,40.867468,-73.526447
3/31/2019,02015-008,New York,New York,NY,10128,Non-Residential,40.781892,-73.950576
3/31/2019,02015-006,New York,New York,NY,10282,Non-Residential,40.717672,-74.014106
3/31/2019,02015-012,New York,New York,NY,10028,Non-Residential,40.776352,-73.952808
3/31/2019,02014-007,New York,New York,NY,10027,Non-Residential,40.811894,-73.953549
3/31/2019,02015-023,New York,New York,NY,10026,Non-Residential,40.802538,-73.953186
3/31/2019,02007-001,New York,New York,NY,10018,Non-Residential,40.755638,-73.993999
3/31/2019,02036-002,New York,New York,NY,10014,Non-Residential,40.734091,-74.006367
3/31/2019,49778-1,Manhattan,New York,NY,10011,Non-Residential,40.741625,-74.000479
3/31/2019,69123,Bronx,New York,NY,10452,Non-Residential,40.83833,-73.922403
3/31/2019,73520,Staten Island,New York,NY,10314,Non-Residential,40.604049,-74.152798
3/31/2019,75766,Brooklyn,New York,NY,11237,Non-Residential,40.703714,-73.920579
3/31/2019,76116,Staten Island,New York,NY,10309,Non-Residential,40.532063,-74.215396
3/31/2019,77485,New York,New York,NY,10002,Non-Residential,40.715712,-73.987053
3/31/2019,80445,New York,New York,NY,10044,Non-Residential,40.761127,-73.950758
3/31/2019,82869,Brooklyn,New York,NY,11215,Non-Residential,40.666202,-73.982561
3/31/2019,84289,New York,New York,NY,10027,Non-Residential,40.811894,-73.953549
3/31/2019,84282,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,84292,New York,New York,NY,10027,Non-Residential,40.811894,-73.953549
3/31/2019,89036,New York City,New York,NY,10035,Non-Residential,40.798236,-73.932194
3/31/2019,84286,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,90212,Brooklyn,New York,NY,11217,Non-Residential,40.68254,-73.979472
3/31/2019,89515,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,89964,Manhattan,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,96935,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96927,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96937,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,95727,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96214,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96205,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96619,Brooklyn,New York,NY,11237,Non-Residential,40.703714,-73.920579
3/31/2019,96372,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,95829,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96159,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96811,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96164,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96187,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96179,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96158,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96184,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,95726,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96802,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96210,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96197,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96149,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96941,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96806,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,95722,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96182,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96795,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96926,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96203,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96175,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,95730,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96789,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96169,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96216,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,95755,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96195,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96191,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96380,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96153,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96201,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96163,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96172,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96166,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96144,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96901,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,95725,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96798,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96377,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96932,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96150,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,95723,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,97983,New York,New York,NY,10028,Non-Residential,40.776352,-73.952808
3/31/2019,96812,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96808,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96810,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96815,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96173,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96207,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96919,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96809,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96206,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,95728,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96710,New York,New York,NY,10452,Non-Residential,40.83833,-73.922403
3/31/2019,96931,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,96783,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,96807,New Yrok,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,102950,Manhattan,New York,NY,10036,Non-Residential,40.759522,-73.990194
3/31/2019,102633,Brooklyn,New York,NY,11215,Non-Residential,40.666202,-73.982561
3/31/2019,102855,Brooklyn,New York,NY,11220,Non-Residential,40.640771,-74.016133
3/31/2019,107933,New York,New York,NY,10002,Non-Residential,40.715712,-73.987053
3/31/2019,106784,New York,New York,NY,10002,Non-Residential,40.715712,-73.987053
3/31/2019,105637,New York,New York,NY,10019,Non-Residential,40.765455,-73.988867
3/31/2019,109655,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,109654,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,109409,Valley Stream,New York,NY,11580,Non-Residential,40.674737,-73.704051
3/31/2019,111415,Brentwood,New York,NY,11717,Non-Residential,40.78528,-73.247736
3/31/2019,108673,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,110996,Brooklyn,New York,NY,11224,Non-Residential,40.576809,-73.989839
3/31/2019,110988,Brooklyn,New York,NY,11231,Non-Residential,40.678692,-74.003047
3/31/2019,109631,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,109653,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,113748,Alexandria Bay,New York,NY,13607,Non-Residential,44.317344,-75.929396
3/31/2019,113799,Wellesley Island,New York,NY,13640,Non-Residential,44.321996,-75.991161
3/31/2019,114099,Brooklyn,New York,NY,11212,Non-Residential,40.661868,-73.913254
3/31/2019,113794,Alexandria Bay,New York,NY,13607,Non-Residential,44.317344,-75.929396
3/31/2019,118014,Bay Shore,New York,NY,11706,Non-Residential,40.729218,-73.255404
3/31/2019,116648,Far Rockaway,New York,NY,11691,Non-Residential,40.600316,-73.760713
3/31/2019,117930,Bronx,New York,NY,10451,Non-Residential,40.820656,-73.923938
3/31/2019,122394,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,126538,Troy,New York,NY,12180,Non-Residential,42.736751,-73.637848
3/31/2019,121670,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,130724,New York,New York,NY,10457,Non-Residential,40.846788,-73.899203
3/31/2019,128171,Shelter Island,New York,NY,11964,Non-Residential,41.06112,-72.32933
3/31/2019,128658,New York,New York,NY,10030,Non-Residential,40.818311,-73.943334
3/31/2019,128406,New York,New York,NY,11235,Non-Residential,40.584205,-73.950101
3/31/2019,128659,New York,New York,NY,11235,Non-Residential,40.584205,-73.950101
3/31/2019,134412,New York,New York,NY,10002,Non-Residential,40.715712,-73.987053
3/31/2019,148170,Bronx,New York,NY,10452,Non-Residential,40.83833,-73.922403
3/31/2019,144017,New York,New York,NY,10010,Non-Residential,40.73946,-73.982571
3/31/2019,143403,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,143257,New York,New York,NY,10027,Non-Residential,40.811894,-73.953549
3/31/2019,143455,New York,New York,NY,10030,Non-Residential,40.818311,-73.943334
3/31/2019,143243,New York,New York,NY,10027,Non-Residential,40.811894,-73.953549
3/31/2019,143475,Elmira Heights,New York,NY,14903,Non-Residential,42.128256,-76.863799
3/31/2019,150168,New York,New York,NY,10034,Non-Residential,40.867758,-73.921144
3/31/2019,153872,Syracuse,New York,NY,13204,Non-Residential,43.0503,-76.174991
3/31/2019,150180,New York,New York,NY,10034,Non-Residential,40.867758,-73.921144
3/31/2019,150157,New York,New York,NY,10034,Non-Residential,40.867758,-73.921144
3/31/2019,158033,Staten Island,New York,NY,10302,Non-Residential,40.630538,-74.137921
3/31/2019,157192,New York,New York,NY,10026,Non-Residential,40.802538,-73.953186
3/31/2019,159620,Colonie,New York,NY,12205,Non-Residential,42.712719,-73.824203
3/31/2019,161202,New York,New York,NY,10034,Non-Residential,40.867758,-73.921144
3/31/2019,164618,Kerhonkson,New York,NY,12446,Non-Residential,41.795859,-74.306139
3/31/2019,163582,Hammond,New York,NY,13646,Non-Residential,44.44678,-75.681701
3/31/2019,164599,New York,New York,NY,10036,Non-Residential,40.759522,-73.990194
3/31/2019,168412,Bronx,New York,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168359,Bronx,New York,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168370,Bronx,New York,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168433,Bronx,New York,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168421,Bronx,New York,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168408,Bronx,New York,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168393,Bronx,New York,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168386,Bronx,Saratoga,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168383,Bronx,Saratoga,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168418,Bronx,Saratoga,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,168420,Bronx,Saratoga,NY,10459,Non-Residential,40.824643,-73.892923
3/31/2019,170960,New York,Saratoga,NY,10026,Non-Residential,40.802538,-73.953186
3/31/2019,173621,Rhinebeck,Saratoga,NY,12572,Non-Residential,41.926022,-73.876762
3/31/2019,175167,Brentwood,New York,NY,11717,Non-Residential,40.78528,-73.247736
3/31/2019,173550,Brooklyn,New York,NY,11215,Non-Residential,40.666202,-73.982561
3/31/2019,174815,New York,New York,NY,10009,Non-Residential,40.727235,-73.978411
3/31/2019,171681,Nesconset,New York,NY,11767,Non-Residential,40.844418,-73.143749
3/31/2019,175179,Brentwood,New York,NY,11717,Non-Residential,40.78528,-73.247736
3/31/2019,175314,Stamford,New York,NY,11355,Non-Residential,40.751021,-73.821798
3/31/2019,4022-011,New York,New York,NY,10001,Non-Residential,40.750166,-73.996575
3/31/2019,4014-002,New York,New York,NY,10016,Non-Residential,40.745614,-73.977916
3/31/2019,4022-32848,New York,New York,NY,10037,Non-Residential,40.813415,-73.937053
3/31/2019,4015-010,New York,New York,NY,10024,Non-Residential,40.790479,-73.972819
3/31/2019,4014-35425,New York,New York,NY,10040,Non-Residential,40.857874,-73.929325
3/31/2019,4015-20944,New York,New York,NY,10011,Non-Residential,40.741625,-74.000479
3/31/2019,4014-001,New York,New York,NY,10016,Non-Residential,40.745614,-73.977916
3/31/2019,4022-33279,New York,New York,NY,10037,Non-Residential,40.813415,-73.937053
3/31/2019,4015-21295,New York,New York,NY,10282,Non-Residential,40.717672,-74.014106
3/31/2019,4022-33408,New York,New York,NY,10037,Non-Residential,40.813415,-73.937053
3/31/2019,4089-25307,New York,New York,NY,10001,Non-Residential,40.750166,-73.996575
3/31/2019,4089-23982,New York,New York,NY,10021,Non-Residential,40.76952,-73.958839
3/31/2019,4089-041,New York,New York,NY,11233,Non-Residential,40.67783,-73.919096
3/31/2019,4089-015,New York City,New York,NY,10039,Non-Residential,40.825967,-73.93726
3/31/2019,4095-008,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,4120-20453,New York,New York,NY,10017,Non-Residential,40.752313,-73.972589
3/31/2019,4122-002,Queens,New York,NY,11101,Non-Residential,40.746647,-73.939547
3/31/2019,4120-20450,New York,New York,NY,10012,Non-Residential,40.725677,-73.997783
3/31/2019,4202-010,New York,New York,NY,10021,Non-Residential,40.76952,-73.958839
3/31/2019,4170-128,New York,New York,NY,10278,Non-Residential,40.714573,-74.004087
3/31/2019,4202-23966,New York,New York,NY,10030,Non-Residential,40.818311,-73.943334
3/31/2019,4202-23967,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,4202-19734,NYC,New York,NY,10036,Non-Residential,40.759522,-73.990194
3/31/2019,4202-24266,New York,New York,NY,10040,Non-Residential,40.857874,-73.929325
3/31/2019,4202-100070,New York,New York,NY,10014,Non-Residential,40.734091,-74.006367
3/31/2019,4202-24168,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,4202-100999,New York,New York,NY,10033,Non-Residential,40.849955,-73.936182
3/31/2019,4202-22407,New York,New York,NY,10025,Non-Residential,40.797862,-73.96578
3/31/2019,4202-29306,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,4202-23969,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,4202-34747,New York,New York,NY,10040,Non-Residential,40.857874,-73.929325
3/31/2019,4202-34736,New York,New York,NY,10040,Non-Residential,40.857874,-73.929325
3/31/2019,4202-19614,Manhattan,New York,NY,10025,Non-Residential,40.797862,-73.96578
3/31/2019,4202-23971,New York,New York,NY,10030,Non-Residential,40.818311,-73.943334
3/31/2019,4202-101000,New York,New York,NY,10033,Non-Residential,40.849955,-73.936182
3/31/2019,4202-23972,New York,New York,NY,10030,Non-Residential,40.818311,-73.943334
3/31/2019,4202-23964,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,4202-29036,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,4202-38604,New York,New York,NY,10002,Non-Residential,40.715712,-73.987053
3/31/2019,4202-42769,New York,New York,NY,10034,Non-Residential,40.867758,-73.921144
3/31/2019,4202-22405,New York,New York,NY,10030,Non-Residential,40.818311,-73.943334
3/31/2019,4202-22438,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,4202-86114,New York,New York,NY,10034,Non-Residential,40.867758,-73.921144
3/31/2019,4202-22406,New York,New York,NY,10030,Non-Residential,40.818311,-73.943334
3/31/2019,4202-66602,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,4202-22410,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,4202-22408,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,4202-29051,New York,New York,NY,10029,Non-Residential,40.791646,-73.944174
3/31/2019,4202-23970,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,4202-23055,New York,New York,NY,10030,Non-Residential,40.818311,-73.943334
3/31/2019,4202-22409,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,4202-22411,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,4202-100998,New York,New York,NY,10033,Non-Residential,40.849955,-73.936182
3/31/2019,4202-36367,New York,New York,NY,10040,Non-Residential,40.857874,-73.929325
3/31/2019,4202-38603,New York,New York,NY,10002,Non-Residential,40.715712,-73.987053
3/31/2019,4202-24155,New York,New York,NY,10027,Non-Residential,40.811894,-73.953549
3/31/2019,4202-24267,New York,New York,NY,10040,Non-Residential,40.857874,-73.929325
3/31/2019,4202-22404,New York,New York,NY,10031,Non-Residential,40.825632,-73.949608
3/31/2019,4323-66134,New York,New York,NY,10026,Non-Residential,40.802538,-73.953186
3/31/2019,4323-66216,New York,New York,NY,10026,Non-Residential,40.802538,-73.953186
3/31/2019,4437-20496,New York,New York,NY,10301,Non-Residential,40.628276,-74.094327
3/31/2019,4502-26825,New York,New York,NY,10024,Non-Residential,40.790479,-73.972819
3/31/2019,4609-26730,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,4609-26728,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,4609-26492,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,4609-19229,New York,New York,NY,10016,Non-Residential,40.745614,-73.977916
3/31/2019,4609-26727,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,4609-26729,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,4654-66008,New York,New York,NY,10025,Non-Residential,40.797862,-73.96578
3/31/2019,4676-28877,New York,New York,NY,10002,Non-Residential,40.715712,-73.987053
3/31/2019,4750-51507,New York,New York,NY,10023,Non-Residential,40.774705,-73.980101
3/31/2019,5002-33650,New York,New York,NY,10001,Non-Residential,40.750166,-73.996575
3/31/2019,5002-35778,New York,New York,NY,10025,Non-Residential,40.797862,-73.96578
3/31/2019,5273-78469,New York,New York,NY,10021,Non-Residential,40.76952,-73.958839
3/31/2019,5401-41197,New York,New York,NY,10037,Non-Residential,40.813415,-73.937053
3/31/2019,5427-100081,New York,New York,NY,10032,Non-Residential,40.838832,-73.942124
3/31/2019,02004-006,New York,New York,NY,10002,Non-Residential,40.715712,-73.987053
3/31/2019,94516,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,100988,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,156383,Lewiston,Niagara,NY,14092,Non-Residential,43.169923,-79.017341
3/31/2019,159676,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,166748,Sanborn,Niagara,NY,14132,Non-Residential,43.146095,-78.876048
3/31/2019,171328,Lewiston,Niagara,NY,14131,Non-Residential,43.233782,-78.904622
3/31/2019,4033-007,Gasport,Niagara,NY,14067,Non-Residential,43.213739,-78.567482
3/31/2019,4116-113,North Tonawanda,Niagara,NY,14120,Non-Residential,43.05899,-78.852904
3/31/2019,4116-23083,Niagara Falls,Niagara,NY,14301,Non-Residential,43.095575,-79.040037
3/31/2019,4116-059,Niagara Falls,Niagara,NY,14304,Non-Residential,43.09392,-78.961364
3/31/2019,4116-34690,Lewiston,Niagara,NY,14092,Non-Residential,43.169923,-79.017341
3/31/2019,4116-042,Lewiston,Niagara,NY,14092,Non-Residential,43.169923,-79.017341
3/31/2019,4116-134,Niagara Falls,Niagara,NY,14305,Non-Residential,43.117829,-79.033624
3/31/2019,4116-23075,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-063,North Tonawanda,Niagara,NY,14120,Non-Residential,43.05899,-78.852904
3/31/2019,4116-057,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-185,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-22711,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-25417,Niagara Falls,Niagara,NY,14304,Non-Residential,43.09392,-78.961364
3/31/2019,4116-32065,Appleton,Niagara,NY,14008,Non-Residential,43.312181,-78.632794
3/31/2019,4116-28543,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-061,Niagara Falls,Niagara,NY,14301,Non-Residential,43.095575,-79.040037
3/31/2019,4116-26651,North Tonawanda,Niagara,NY,14120,Non-Residential,43.05899,-78.852904
3/31/2019,4116-23723,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-22712,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-19621,Appleton,Niagara,NY,14008,Non-Residential,43.312181,-78.632794
3/31/2019,4116-115,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-070,Newfane,Niagara,NY,14108,Non-Residential,43.267993,-78.718267
3/31/2019,4116-062,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-32064,Appleton,Niagara,NY,14008,Non-Residential,43.312181,-78.632794
3/31/2019,4116-25691,North Tonawanda,Niagara,NY,14120,Non-Residential,43.05899,-78.852904
3/31/2019,4116-27450,Niagara Falls,Niagara,NY,14305,Non-Residential,43.117829,-79.033624
3/31/2019,4116-25683,Youngstown,Niagara,NY,14174,Non-Residential,43.247901,-79.015825
3/31/2019,4116-76344,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4116-63927,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4362-65694,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4362-65695,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4362-50098,Newfane,Niagara,NY,14108,Non-Residential,43.267993,-78.718267
3/31/2019,4362-49864,Newfane,Niagara,NY,14108,Non-Residential,43.267993,-78.718267
3/31/2019,4443-41838-GJ,Ransomville,Niagara,NY,14131,Non-Residential,43.233782,-78.904622
3/31/2019,4493-31042,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4575-31654,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4575-46092,Lockport,Niagara,NY,14094,Non-Residential,43.157671,-78.693851
3/31/2019,4627-59736,Middleport,Niagara,NY,14105,Non-Residential,43.196189,-78.488556
3/31/2019,4641-34150,Youngstown,Niagara,NY,14174,Non-Residential,43.247901,-79.015825
3/31/2019,4641-23587,Niagara Falls,Niagara,NY,14301,Non-Residential,43.095575,-79.040037
3/31/2019,4704-77669,North Tonawanda,Niagara,NY,14120,Non-Residential,43.05899,-78.852904
3/31/2019,4976-37786,Burt,Niagara,NY,14028,Non-Residential,43.319879,-78.720222
3/31/2019,4976-35013,Niagara Falls,Niagara,NY,14305,Non-Residential,43.117829,-79.033624
3/31/2019,33493A-1,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
3/31/2019,37878-1,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
3/31/2019,68186,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
3/31/2019,33494A-1,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
3/31/2019,50999-1,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
3/31/2019,37868-1,Oriskany,Oneida,NY,13424,Non-Residential,43.150818,-75.360631
3/31/2019,49801A-1,Camden,Oneida,NY,13316,Non-Residential,43.371679,-75.755941
3/31/2019,51000-1,Oneida,Oneida,NY,13421,Non-Residential,43.076187,-75.649101
3/31/2019,37879-1,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
3/31/2019,69975,Clinton,Oneida,NY,13323,Non-Residential,43.049079,-75.380619
3/31/2019,79631,Camden,Oneida,NY,13316,Non-Residential,43.371679,-75.755941
3/31/2019,80474,Boonville,Oneida,NY,13309,Non-Residential,43.478376,-75.339596
3/31/2019,83833,Taberg,Oneida,NY,13471,Non-Residential,43.351866,-75.607343
3/31/2019,91003,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
3/31/2019,90997,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
3/31/2019,102830,Westdale,Oneida,NY,13483,Non-Residential,43.401053,-75.817974
3/31/2019,105462,Waterville,Oneida,NY,13480,Non-Residential,42.914366,-75.366762
3/31/2019,118113,Utica,Oneida,NY,13501,Non-Residential,43.085324,-75.228495
3/31/2019,118135,Utica,Oneida,NY,13501,Non-Residential,43.085324,-75.228495
3/31/2019,121269,Verona,Oneida,NY,13478,Non-Residential,43.143375,-75.578144
3/31/2019,4001-027,Waterville,Oneida,NY,13480,Non-Residential,42.914366,-75.366762
3/31/2019,4006-19409,Marcy,Oneida,NY,13403,Non-Residential,43.161302,-75.273947
3/31/2019,4021-002,Clinton,Oneida,NY,13323,Non-Residential,43.049079,-75.380619
3/31/2019,4116-016,Vernon,Oneida,NY,13476,Non-Residential,43.08415,-75.514002
3/31/2019,4158-103,Oriskany,Oneida,NY,13424,Non-Residential,43.150818,-75.360631
3/31/2019,4247-59951,Clinton,Oneida,NY,13323,Non-Residential,43.049079,-75.380619
3/31/2019,4304-002,Utica,Oneida,NY,13502,Non-Residential,43.125063,-75.202584
3/31/2019,4304-21813,Holland Patent,Oneida,NY,13354,Non-Residential,43.258381,-75.263445
3/31/2019,4304-19930,Clinton,Oneida,NY,13323,Non-Residential,43.049079,-75.380619
3/31/2019,4304-21768,Clinton,Oneida,NY,13323,Non-Residential,43.049079,-75.380619
3/31/2019,4611-25718,Clinton,Oneida,NY,13323,Non-Residential,43.049079,-75.380619
3/31/2019,4369-26772,New Hartford,Oneida,NY,13413,Non-Residential,43.066343,-75.287002
3/31/2019,4362-38150,New Hartford,Oneida,NY,13413,Non-Residential,43.066343,-75.287002
3/31/2019,4464-37788,Camden,Oneida,NY,13316,Non-Residential,43.371679,-75.755941
3/31/2019,4521-86240,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
3/31/2019,4611-32874,Rome,Oneida,NY,13440,Non-Residential,43.214717,-75.454665
