ï..Reporting.Period,Project.Number,City,County,State,Zip.Code,Sector,Latitude,Longitude,NAME,ABBREV,GNIS_ID,POP1990,POP2000,POP2010,NYC,SP_ZONE,DOS_LL,DOSLL_DATE,DATEMOD,COUNTYFIPS,SWIS,CALC_SqMi,name_2,abbrev_2,gnis_id_2,datemod_2,DESCR,calc_sqmi_
03/31/19,"156375",Ballston Lake,Saratoga,NY,"12019",Non-Residential,42.926649,-73.865824,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"165459",Rexford,Saratoga,NY,"12148",Non-Residential,42.840999,-73.852723,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"169811",Rexford,Saratoga,NY,"12148",Non-Residential,42.840999,-73.852723,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"170588",Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"176471",Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4003-21418,West Milton,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4006-21026,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-35573,Corinth,Saratoga,NY,"12822",Non-Residential,43.250373,-73.862657,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-26446,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4149-027,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4158-070,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4244-22571,Schuylerville,Saratoga,NY,"12871",Non-Residential,43.095897,-73.610098,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4244-22309,Schuylerville,Saratoga,NY,"12871",Non-Residential,43.095897,-73.610098,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4301-43315,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-26763,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-26083,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-26758,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-25064,Halfmoon,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-26760,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-26087,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-30448,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-26084,Saratoga Spgs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-26759,Stillwater,Saratoga,NY,"12170",Non-Residential,42.995635,-73.661774,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-25798,Schuylerville,Saratoga,NY,"12871",Non-Residential,43.095897,-73.610098,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-30945,Stillwater,Saratoga,NY,"12170",Non-Residential,42.995635,-73.661774,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-30974,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-22110,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-19474,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-65903,Round Lake,Saratoga,NY,"12151",Non-Residential,42.926839,-73.791645,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-36722,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-25660-NFI,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-22060,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-22061,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-35660,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-28372,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-003,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-39050,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-25659-NFI,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-35739,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-36353,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-35664,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-38670,Round Lake,Saratoga,NY,"12151",Non-Residential,42.926839,-73.791645,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4375-30309,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4533-23664,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4533-35504,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4533-35505,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4507-19863,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4533-35506,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-21056,Waterford,Saratoga,NY,"12188",Non-Residential,42.815297,-73.699726,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-32754,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-58155,Burnt Hills,Saratoga,NY,"12027",Non-Residential,42.917471,-73.906378,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-56294,Round Lake,Saratoga,NY,"12151",Non-Residential,42.926839,-73.791645,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-24876,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-23762,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-24934,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-32513,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4533-79123,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4533-79120,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-28287,Stillwater,Saratoga,NY,"12170",Non-Residential,42.995635,-73.661774,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-23835,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-28288,Stillwater,Saratoga,NY,"12170",Non-Residential,42.995635,-73.661774,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-25016,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-36328,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-30217,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-23834,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-36325,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-29378,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-33157,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-26265,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-25018,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-23774,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-56282,Round Lake,Saratoga,NY,"12151",Non-Residential,42.926839,-73.791645,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-36327,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-27770,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-31462,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-31904,Gansevoort,Saratoga,NY,"12831",Non-Residential,43.188019,-73.693309,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-37270,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-50128,Burnt Hills,Saratoga,NY,"12027",Non-Residential,42.917471,-73.906378,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-28289,Stillwater,Saratoga,NY,"12170",Non-Residential,42.995635,-73.661774,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-28286,Stillwater,Saratoga,NY,"12170",Non-Residential,42.995635,-73.661774,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-35870,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-35869,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-32231,Schuylerville,Saratoga,NY,"12871",Non-Residential,43.095897,-73.610098,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-24875,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-30673,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-28715,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-30239,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-25017,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4561-23000A,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4564-24860,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4572-34040,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4694-38995,South Glens Falls,Saratoga,NY,"12803",Non-Residential,43.287208,-73.636738,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4694-36158,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4695-25661,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4702-101636,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4696-25662-NFI,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4694-37277,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4694-35344,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4694-25663-NFI,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4694-33581,Wilton,Saratoga,NY,"12831",Non-Residential,43.188019,-73.693309,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4662-52531,Charlton,Saratoga,NY,"12019",Non-Residential,42.926649,-73.865824,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4694-35343,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4695-26455,Schuylerville,Saratoga,NY,"12871",Non-Residential,43.095897,-73.610098,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4696-26457,Schuylerville,Saratoga,NY,"12871",Non-Residential,43.095897,-73.610098,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4694-34349,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4704-77207,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-31217,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-34035,Ballston Lake,Saratoga,NY,"12019",Non-Residential,42.926649,-73.865824,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-39157,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-75452,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-30780,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
